STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       2928;2019071107;    3;   I;   8;eor
       2928;2019071108;    3;   I;   8;eor
       2928;2019071109;    3;   I;   8;eor
       2928;2019071110;    3;   I;   8;eor
       2928;2019071111;    3;   I;   8;eor
       2928;2019071112;    3;   I;   8;eor
       2928;2019071113;    3;   I;   7;eor
       2928;2019071114;    3;   I;   8;eor
       2928;2019071115;    3;   I;   8;eor
       2928;2019071116;    3;   I;   8;eor
       2928;2019071117;    3;   I;   8;eor
       2928;2019071118;    3;   I;   8;eor
       2928;2019071119;    3;   I;   8;eor
       2928;2019071120;    3;   I;   8;eor
       2928;2019071121;    3;   I;   8;eor
       2928;2019071122;    3;   I;   8;eor
       2928;2019071123;    3;   I;   8;eor
       2928;2019071200;    3;   I;   7;eor
       2928;2019071201;    3;   I;   8;eor
       2928;2019071202;    3;   I;   7;eor
       2928;2019071203;    3;   I;   7;eor
       2928;2019071204;    3;   I;   7;eor
       2928;2019071205;    3;   I;   7;eor
       2928;2019071206;    3;   I;   8;eor
       2928;2019071207;    3;   I;   8;eor
       2928;2019071208;    3;   I;   6;eor
       2928;2019071209;    3;   I;   7;eor
       2928;2019071210;    3;   I;   5;eor
       2928;2019071211;    3;   I;   4;eor
       2928;2019071212;    3;   I;   3;eor
       2928;2019071213;    3;   I;   7;eor
       2928;2019071214;    3;   I;   8;eor
       2928;2019071215;    3;   I;   7;eor
       2928;2019071216;    3;   I;   8;eor
       2928;2019071217;    3;   I;   8;eor
       2928;2019071218;    3;   I;   7;eor
       2928;2019071219;    3;   I;   8;eor
       2928;2019071220;    3;   I;   8;eor
       2928;2019071221;    3;   I;   8;eor
       2928;2019071222;    3;   I;   8;eor
       2928;2019071223;    3;   I;   8;eor
       2928;2019071300;    3;   I;   8;eor
       2928;2019071301;    3;   I;   8;eor
       2928;2019071302;    3;   I;   7;eor
       2928;2019071303;    3;   I;   7;eor
       2928;2019071304;    3;   I;   8;eor
       2928;2019071305;    3;   I;   8;eor
       2928;2019071306;    3;   I;   7;eor
       2928;2019071307;    3;   I;   6;eor
       2928;2019071308;    3;   I;   7;eor
       2928;2019071309;    3;   I;   6;eor
       2928;2019071310;    3;   I;   7;eor
       2928;2019071311;    3;   I;   7;eor
       2928;2019071312;    3;   I;   7;eor
       2928;2019071313;    3;   I;   5;eor
       2928;2019071314;    3;   I;   1;eor
       2928;2019071315;    3;   I;   3;eor
       2928;2019071316;    3;   I;   2;eor
       2928;2019071317;    3;   I;   8;eor
       2928;2019071318;    3;   I;   7;eor
       2928;2019071319;    3;   I;   8;eor
       2928;2019071320;    3;   I;   8;eor
       2928;2019071321;    3;   I;   8;eor
       2928;2019071322;    3;   I;   3;eor
       2928;2019071323;    3;   I;   8;eor
       2928;2019071400;    3;   I;   7;eor
       2928;2019071401;    3;   I;   8;eor
       2928;2019071402;    3;   I;   8;eor
       2928;2019071403;    3;   I;   8;eor
       2928;2019071404;    3;   I;   8;eor
       2928;2019071405;    3;   I;   8;eor
       2928;2019071406;    3;   I;   8;eor
       2928;2019071407;    3;   I;   8;eor
       2928;2019071408;    3;   I;   7;eor
       2928;2019071409;    3;   I;   7;eor
       2928;2019071410;    3;   I;   7;eor
       2928;2019071411;    3;   I;   6;eor
       2928;2019071412;    3;   I;   7;eor
       2928;2019071413;    3;   I;   8;eor
       2928;2019071414;    3;   I;   8;eor
       2928;2019071415;    3;   I;   8;eor
       2928;2019071416;    3;   I;   7;eor
       2928;2019071417;    3;   I;   6;eor
       2928;2019071418;    3;   I;   8;eor
       2928;2019071419;    3;   I;   8;eor
       2928;2019071420;    3;   I;   8;eor
       2928;2019071421;    3;   I;   8;eor
       2928;2019071422;    3;   I;   8;eor
       2928;2019071423;    3;   I;   8;eor
       2928;2019071500;    3;   I;   7;eor
       2928;2019071501;    3;   I;   8;eor
       2928;2019071502;    3;   I;   8;eor
       2928;2019071503;    3;   I;   8;eor
       2928;2019071504;    3;   I;   8;eor
       2928;2019071505;    3;   I;   8;eor
       2928;2019071506;    3;   I;   8;eor
       2928;2019071507;    3;   I;   8;eor
       2928;2019071508;    3;   I;   8;eor
       2928;2019071509;    3;   I;   7;eor
       2928;2019071510;    3;   I;   8;eor
       2928;2019071511;    3;   I;   8;eor
       2928;2019071512;    3;   I;   8;eor
       2928;2019071513;    3;   I;   8;eor
       2928;2019071514;    3;   I;   8;eor
       2928;2019071515;    3;   I;   8;eor
       2928;2019071516;    3;   I;   7;eor
       2928;2019071517;    3;   I;   8;eor
       2928;2019071518;    3;   I;   8;eor
       2928;2019071519;    3;   I;   8;eor
       2928;2019071520;    3;   I;   8;eor
       2928;2019071521;    3;   I;   8;eor
       2928;2019071522;    3;   I;   8;eor
       2928;2019071523;    3;   I;   8;eor
       2928;2019071600;    3;   I;   8;eor
       2928;2019071601;    3;   I;   7;eor
       2928;2019071602;    3;   I;   8;eor
       2928;2019071603;    3;   I;   8;eor
       2928;2019071604;    3;   I;   8;eor
       2928;2019071605;    3;   I;   8;eor
       2928;2019071606;    3;   I;   7;eor
       2928;2019071607;    3;   I;   7;eor
       2928;2019071608;    3;   I;   8;eor
       2928;2019071609;    3;   I;   8;eor
       2928;2019071610;    3;   I;   8;eor
       2928;2019071611;    3;   I;   8;eor
       2928;2019071612;    3;   I;   7;eor
       2928;2019071613;    3;   I;   8;eor
       2928;2019071614;    3;   I;   6;eor
       2928;2019071615;    3;   I;   5;eor
       2928;2019071616;    3;   I;   3;eor
       2928;2019071617;    3;   I;   4;eor
       2928;2019071618;    3;   I;   7;eor
       2928;2019071619;    3;   I;   7;eor
       2928;2019071620;    3;   I;   7;eor
       2928;2019071621;    3;   I;   3;eor
       2928;2019071622;    3;   I;   8;eor
       2928;2019071623;    3;   I;   3;eor
       2928;2019071700;    3;   I;   5;eor
       2928;2019071701;    3;   I;   4;eor
       2928;2019071702;    3;   I;   7;eor
       2928;2019071703;    3;   I;   5;eor
       2928;2019071704;    3;   I;   6;eor
       2928;2019071705;    3;   I;   8;eor
       2928;2019071706;    3;   I;   8;eor
       2928;2019071707;    3;   I;   7;eor
       2928;2019071708;    3;   I;   8;eor
       2928;2019071709;    3;   I;   7;eor
       2928;2019071710;    3;   I;   6;eor
       2928;2019071711;    3;   I;   7;eor
       2928;2019071712;    3;   I;   7;eor
       2928;2019071713;    3;   I;   8;eor
       2928;2019071714;    3;   I;   6;eor
       2928;2019071715;    3;   I;   7;eor
       2928;2019071716;    3;   I;   1;eor
       2928;2019071717;    3;   I;   2;eor
       2928;2019071718;    3;   I;   0;eor
       2928;2019071719;    3;   I;   4;eor
       2928;2019071720;    3;   I;   0;eor
       2928;2019071721;    3;   I;   0;eor
       2928;2019071722;    3;   I;   0;eor
       2928;2019071723;    3;   I;   0;eor
       2928;2019071800;    3;   I;   0;eor
       2928;2019071801;    3;   I;   0;eor
       2928;2019071802;    3;   I;   0;eor
       2928;2019071803;    3;   I;   0;eor
       2928;2019071804;    3;   I;   0;eor
       2928;2019071805;    3;   I;   0;eor
       2928;2019071806;    3;   I;   0;eor
       2928;2019071807;    3;   I;   0;eor
       2928;2019071808;    3;   I;   0;eor
       2928;2019071809;    3;   I;   0;eor
       2928;2019071810;    3;   I;   7;eor
       2928;2019071811;    3;   I;   0;eor
       2928;2019071812;    3;   I;   1;eor
       2928;2019071813;    3;   I;   0;eor
       2928;2019071814;    3;   I;   7;eor
       2928;2019071815;    3;   I;   7;eor
       2928;2019071816;    3;   I;   8;eor
       2928;2019071817;    3;   I;   8;eor
       2928;2019071818;    3;   I;   8;eor
       2928;2019071819;    3;   I;   8;eor
       2928;2019071820;    3;   I;   8;eor
       2928;2019071821;    3;   I;   8;eor
       2928;2019071822;    3;   I;   8;eor
       2928;2019071823;    3;   I;   8;eor
       2928;2019071900;    3;   I;   8;eor
       2928;2019071901;    3;   I;   8;eor
       2928;2019071902;    3;   I;   8;eor
       2928;2019071903;    3;   I;   8;eor
       2928;2019071904;    3;   I;   8;eor
       2928;2019071905;    3;   I;   8;eor
       2928;2019071906;    3;   I;   8;eor
       2928;2019071907;    3;   I;   8;eor
       2928;2019071908;    3;   I;   8;eor
       2928;2019071909;    3;   I;   8;eor
       2928;2019071910;    3;   I;   7;eor
       2928;2019071911;    3;   I;   8;eor
       2928;2019071912;    3;   I;   8;eor
       2928;2019071913;    3;   I;   8;eor
       2928;2019071914;    3;   I;   8;eor
       2928;2019071915;    3;   I;   8;eor
       2928;2019071916;    3;   I;   7;eor
       2928;2019071917;    3;   I;   7;eor
       2928;2019071918;    3;   I;   8;eor
       2928;2019071919;    3;   I;   8;eor
       2928;2019071920;    3;   I;   8;eor
       2928;2019071921;    3;   I;   8;eor
       2928;2019071922;    3;   I;   8;eor
       2928;2019071923;    3;   I;   8;eor
       2928;2019072000;    3;   I;   8;eor
       2928;2019072001;    3;   I;   8;eor
       2928;2019072002;    3;   I;   8;eor
       2928;2019072003;    3;   I;   8;eor
       2928;2019072004;    3;   I;   8;eor
       2928;2019072005;    3;   I;   8;eor
       2928;2019072006;    3;   I;   8;eor
       2928;2019072007;    3;   I;   8;eor
       2928;2019072008;    3;   I;   8;eor
       2928;2019072009;    3;   I;   8;eor
       2928;2019072010;    3;   I;   7;eor
       2928;2019072011;    3;   I;   8;eor
       2928;2019072012;    3;   I;   7;eor
       2928;2019072013;    3;   I;   8;eor
       2928;2019072014;    3;   I;   8;eor
       2928;2019072015;    3;   I;   8;eor
       2928;2019072016;    3;   I;   8;eor
       2928;2019072017;    3;   I;   8;eor
       2928;2019072018;    3;   I;   8;eor
       2928;2019072019;    3;   I;   8;eor
       2928;2019072020;    3;   I;   8;eor
       2928;2019072021;    3;   I;   8;eor
       2928;2019072022;    3;   I;   8;eor
       2928;2019072023;    3;   I;   8;eor
       2928;2019072100;    3;   I;   7;eor
       2928;2019072101;    3;   I;   7;eor
       2928;2019072102;    3;   I;   2;eor
       2928;2019072103;    3;   I;   8;eor
       2928;2019072104;    3;   I;   8;eor
       2928;2019072105;    3;   I;   8;eor
       2928;2019072106;    3;   I;   7;eor
       2928;2019072107;    3;   I;   7;eor
       2928;2019072108;    3;   I;   7;eor
       2928;2019072109;    3;   I;   7;eor
       2928;2019072110;    3;   I;   3;eor
       2928;2019072111;    3;   I;   0;eor
       2928;2019072112;    3;   I;   3;eor
       2928;2019072113;    3;   I;   2;eor
       2928;2019072114;    3;   I;   0;eor
       2928;2019072115;    3;   I;   5;eor
       2928;2019072116;    3;   I;   1;eor
       2928;2019072117;    3;   I;   3;eor
       2928;2019072118;    3;   I;   5;eor
       2928;2019072119;    3;   I;   7;eor
       2928;2019072120;    3;   I;   8;eor
       2928;2019072121;    3;   I;   8;eor
       2928;2019072122;    3;   I;   8;eor
       2928;2019072123;    3;   I;   8;eor
       2928;2019072200;    3;   I;   6;eor
       2928;2019072201;    3;   I;   8;eor
       2928;2019072202;    3;   I;   8;eor
       2928;2019072203;    3;   I;   6;eor
       2928;2019072204;    3;   I;   8;eor
       2928;2019072205;    3;   I;   8;eor
       2928;2019072206;    3;   I;   8;eor
       2928;2019072207;    3;   I;   8;eor
       2928;2019072208;    3;   I;   8;eor
       2928;2019072209;    3;   I;   8;eor
       2928;2019072210;    3;   I;   8;eor
       2928;2019072211;    3;   I;   8;eor
       2928;2019072212;    3;   I;   8;eor
       2928;2019072213;    3;   I;   8;eor
       2928;2019072214;    3;   I;   8;eor
       2928;2019072215;    3;   I;   8;eor
       2928;2019072216;    3;   I;   8;eor
       2928;2019072217;    3;   I;   8;eor
       2928;2019072218;    3;   I;   8;eor
       2928;2019072219;    3;   I;   8;eor
       2928;2019072220;    3;   I;   8;eor
       2928;2019072221;    3;   I;   3;eor
       2928;2019072222;    3;   I;   6;eor
       2928;2019072223;    3;   I;   5;eor
       2928;2019072300;    3;   I;   0;eor
       2928;2019072301;    3;   I;   1;eor
       2928;2019072302;    3;   I;   0;eor
       2928;2019072303;    3;   I;   0;eor
       2928;2019072304;    3;   I;   0;eor
       2928;2019072305;    3;   I;   1;eor
       2928;2019072306;    3;   I;   0;eor
       2928;2019072307;    3;   I;   0;eor
       2928;2019072308;    3;   I;   0;eor
       2928;2019072309;    3;   I;   0;eor
       2928;2019072310;    3;   I;   0;eor
       2928;2019072311;    3;   I;   0;eor
       2928;2019072312;    3;   I;   0;eor
       2928;2019072313;    3;   I;   0;eor
       2928;2019072314;    3;   I;   0;eor
       2928;2019072315;    3;   I;   0;eor
       2928;2019072316;    3;   I;   0;eor
       2928;2019072317;    3;   I;   0;eor
       2928;2019072318;    3;   I;   0;eor
       2928;2019072319;    3;   I;   0;eor
       2928;2019072320;    3;   I;   0;eor
       2928;2019072321;    3;   I;   0;eor
       2928;2019072322;    3;   I;   0;eor
       2928;2019072323;    3;   I;   0;eor
       2928;2019072400;    3;   I;   0;eor
       2928;2019072401;    3;   I;   0;eor
       2928;2019072402;    3;   I;   1;eor
       2928;2019072403;    3;   I;   0;eor
       2928;2019072404;    3;   I;   0;eor
       2928;2019072405;    3;   I;   0;eor
       2928;2019072406;    3;   I;   0;eor
       2928;2019072407;    3;   I;   0;eor
       2928;2019072408;    3;   I;   0;eor
       2928;2019072409;    3;   I;   0;eor
       2928;2019072410;    3;   I;   0;eor
       2928;2019072411;    3;   I;   6;eor
       2928;2019072412;    3;   I;   7;eor
       2928;2019072413;    3;   I;   0;eor
       2928;2019072414;    3;   I;   0;eor
       2928;2019072415;    3;   I;   0;eor
       2928;2019072416;    3;   I;   0;eor
       2928;2019072417;    3;   I;   1;eor
       2928;2019072418;    3;   I;   0;eor
       2928;2019072419;    3;   I;   5;eor
       2928;2019072420;    3;   I;   0;eor
       2928;2019072421;    3;   I;   0;eor
       2928;2019072422;    3;   I;   0;eor
       2928;2019072423;    3;   I;   0;eor
       2928;2019072500;    3;   I;   0;eor
       2928;2019072501;    3;   I;   0;eor
       2928;2019072502;    3;   I;   0;eor
       2928;2019072503;    3;   I;   0;eor
       2928;2019072504;    3;   I;   0;eor
       2928;2019072505;    3;   I;   0;eor
       2928;2019072506;    3;   I;   4;eor
       2928;2019072507;    3;   I;   0;eor
       2928;2019072508;    3;   I;   2;eor
       2928;2019072509;    3;   I;   0;eor
       2928;2019072510;    3;   I;   0;eor
       2928;2019072511;    3;   I;   0;eor
       2928;2019072512;    3;   I;   0;eor
       2928;2019072513;    3;   I;   0;eor
       2928;2019072514;    3;   I;   0;eor
       2928;2019072515;    3;   I;   0;eor
       2928;2019072516;    3;   I;   8;eor
       2928;2019072517;    3;   I;   0;eor
       2928;2019072518;    3;   I;   0;eor
       2928;2019072519;    3;   I;   0;eor
       2928;2019072520;    3;   I;   0;eor
       2928;2019072521;    3;   I;   0;eor
       2928;2019072522;    3;   I;   0;eor
       2928;2019072523;    3;   I;   7;eor
       2928;2019072600;    3;   I;   0;eor
       2928;2019072601;    3;   I;   0;eor
       2928;2019072602;    3;   I;   0;eor
       2928;2019072603;    3;   I;   0;eor
       2928;2019072604;    3;   I;   0;eor
